index,minimum,maximum,Combination
GDMANE,0.0,0.0,Lactose
GLUt2rpp,-1000.0,0.0,Lactose
FE3Ri,0.0,0.0,Lactose
GLUt4pp,0.0,999.9999999999577,Lactose
GLUtex,0.0,0.0,Lactose
GDPDPK,0.0,0.0,Lactose
GDPMNH,0.0,0.0,Lactose
GLXCL,0.0,0.0,Lactose
FE3abcpp,0.0018037129260075157,0.0018037129289839536,Lactose
GLYALDtex,0.0,0.0,Lactose
GDPMNP,0.0,0.0,Lactose
GDPTPDP,0.0,0.0,Lactose
GLYALDtpp,0.0,0.0,Lactose
GDPtex,0.0,0.0,Lactose
FE3tex,0.0018037129260868102,0.0018037129199216656,Lactose
GF6PTA,0.021827513707977184,0.021827513707819855,Lactose
GGGABADr,0.0,0.0,Lactose
GGGABAH,0.0,0.0,Lactose
GGPTRCO,0.0,0.0,Lactose
GLYAT,0.0,0.0,Lactose
GLYBabcpp,0.0,0.0,Lactose
GLYBt2pp,0.0,0.0,Lactose
GLYBtex,0.0,0.0,Lactose
GLYC2Pabcpp,0.0,0.0,Lactose
GLYC2Ptex,0.0,0.0,Lactose
GLYC3Pabcpp,0.0,0.0,Lactose
FECRMR1,0.0,0.0,Lactose
GLYC3Pt6pp,0.0,0.0,Lactose
GLYC3Ptex,0.0,0.0,Lactose
GTPDPDP,0.0,0.0,Lactose
GLYCAt2rpp,0.0,0.0,Lactose
GTPDPK,0.0,0.0,Lactose
FECRMR2,0.0,0.0,Lactose
GTPHs,0.0,0.0,Lactose
GLYCAtex,0.0,0.0,Lactose
GLYCDx,0.0,0.0,Lactose
GLYCK,0.0,0.0,Lactose
GTPtex,0.0,0.0,Lactose
GUACYC,0.0,0.0,Lactose
GLYCK2,0.0,0.0,Lactose
FECRMR3,0.0,0.0,Lactose
GLYCL,0.0,0.0,Lactose
GLYCLTDx,0.0,0.0,Lactose
GLYCLTDy,0.0,0.0,Lactose
GUAD,0.0,0.0,Lactose
GUAPRT,0.0,0.0,Lactose
GUAt2pp,0.0,0.0,Lactose
GUAtex,0.0,0.0,Lactose
GUAtpp,0.0,0.0,Lactose
GUI1,0.0,0.0,Lactose
GUI2,0.0,0.0,Lactose
GUR1PPpp,0.0,0.0,Lactose
H2O2tex,0.0,0.0,Lactose
H2Otex,7.298087934780342,999.9999999999999,Lactose
H2Otpp,2.2980879347786973,1000.0,Lactose
H2SO,0.0,0.0,Lactose
GLYCLTt2rpp,-1000.0,-0.00015454457375409323,Lactose
GLYCLTt4pp,0.0,999.999845455444,Lactose
GLYCLTtex,-0.00015454456336754145,-0.00015454456446571378,Lactose
GLYCTO2,0.0,0.0,Lactose
GLYCTO3,0.0,0.0,Lactose
GLYCTO4,0.0,0.0,Lactose
GLYCtex,0.0,0.0,Lactose
GLYCtpp,0.0,0.0,Lactose
GLYK,0.0,0.0,Lactose
H2St1pp,0.0,496.3509560326109,Lactose
H2Stex,-496.3509560326101,0.0,Lactose
H2tex,0.0,0.0,Lactose
FECRMUtex,0.0,0.0,Lactose
H2tpp,0.0,0.0,Lactose
FECRMUtpp,0.0,0.0,Lactose
HACD1,0.08221123929356754,0.08221123929078772,Lactose
HACD2,0.08221123929359912,0.08221123929236726,Lactose
HACD3,0.08221123929359879,0.08221123929363912,Lactose
HACD4,0.08221123929333349,0.08221123929426795,Lactose
HACD5,0.08221123929316355,0.08221123929426796,Lactose
HACD6,0.06423324815364108,0.06423324815425062,Lactose
GLYOX,0.0,0.0,Lactose
GLYOX3,0.0,0.0,Lactose
GLYTRS,0.0,0.0,Lactose
GLYt2pp_copy1,0.0,1000.0,Lactose
GLYt2pp_copy2,-1000.0,0.0,Lactose
HACD7,0.06423324815224037,0.06423324815405845,Lactose
HACD8,0.0,0.0,Lactose
HADPCOADH3,0.0,0.0,Lactose
HBZOPT,5.151485434001049e-05,5.151485434001513e-05,Lactose
HCINNMt2rpp,0.0,0.0,Lactose
FECRMabcpp,0.0,0.0,Lactose
HCINNMtex,0.0,0.0,Lactose
HCO3E,0.12147456762525233,0.12147456762083185,Lactose
HCYSMT,0.0,0.0,Lactose
GLYt4pp,0.0,1000.0,Lactose
GLYtex,0.0,0.0,Lactose
GMAND,0.0,0.0,Lactose
HCYSMT2,0.0,0.0,Lactose
GMHEPAT,0.0,0.0,Lactose
FECRMexs,0.0,0.0,Lactose
GMHEPK,0.0,0.0,Lactose
HDCAtexi,0.0,0.0,Lactose
HDCEAtexi,0.0,0.0,Lactose
HEMEOS,0.0,0.0,Lactose
HEPK1,0.0,0.0,Lactose
GMHEPPA,0.0,0.0,Lactose
GMPR,0.0,0.0,Lactose
HEPK2,0.0,0.0,Lactose
HEPT1,0.0,0.0,Lactose
FECRMtonex,0.0,0.0,Lactose
GMPS2,0.05630042260237657,0.05630042260102988,Lactose
FEENTERR1,0.0,0.0,Lactose
GMPtex,0.0,0.0,Lactose
GND,0.0,0.0,Lactose
GNK,0.0,0.0,Lactose
HEPT2,0.0,0.0,Lactose
HEPT3,0.0,0.0,Lactose
HEPT4,0.0,0.0,Lactose
HETZK,0.0,0.0,Lactose
HEX1,0.0,5.000000000007043,Lactose
HEX4,0.0,0.0,Lactose
HEX7,0.0,5.0000000000047455,Lactose
GOFUCR,0.0,0.0,Lactose
GP4GH,0.0,0.0,Lactose
GPDDA1,0.0,0.0,Lactose
HEXt2rpp,0.0,0.0,Lactose
FEENTERR2,0.0,0.0,Lactose
GPDDA1pp,0.0,0.0,Lactose
GPDDA2,0.0,0.0,Lactose
FEENTERR3,0.0,0.0,Lactose
GPDDA2pp,0.0,0.0,Lactose
HG2abcpp,0.0,0.0,Lactose
HG2t3pp,0.0,0.0,Lactose
FEENTERabcpp,0.0,0.0,Lactose
HG2tex,0.0,0.0,Lactose
GPDDA3,0.0,0.0,Lactose
GPDDA3pp,0.0,0.0,Lactose
HISTD,0.021885265786833686,0.021885265786914514,Lactose
FEENTERexs,0.0,0.0,Lactose
HISTP,0.021885265786833686,0.021885265786339526,Lactose
HISTRS,0.0,0.0,Lactose
GPDDA4,0.0,0.0,Lactose
HISabcpp,0.0,0.0,Lactose
FEENTERtex,0.0,0.0,Lactose
GPDDA4pp,0.0,0.0,Lactose
FEENTERtonex,0.0,0.0,Lactose
GPDDA5,0.0,0.0,Lactose
GPDDA5pp,0.0,0.0,Lactose
HISt2rpp,0.0,0.0,Lactose
HIStex,0.0,0.0,Lactose
HKNDDH,0.0,0.0,Lactose
HKNTDH,0.0,0.0,Lactose
HMBS,0.00010302970868002095,0.00010302970872198836,Lactose
HMPK1,0.0,0.0,Lactose
HOMt2pp,0.0,0.0,Lactose
GRTT,6.422031168844546e-05,6.42203117104067e-05,Lactose
GRXR,0.0,0.0,Lactose
FEENTERtpp,0.0,0.0,Lactose
GSNK,0.0,0.0,Lactose
HOMtex,0.0,0.0,Lactose
GSNt2pp,0.0,0.0,Lactose
FEOXAMR1,0.0,0.0,Lactose
GSNtex,0.0,0.0,Lactose
FEOXAMR2,0.0,0.0,Lactose
FEOXAMR3,0.0,0.0,Lactose
GSPMDA,0.0,0.0,Lactose
FEOXAMUtex,0.0,0.0,Lactose
GSPMDS,0.0,0.0,Lactose
FEOXAMUtpp,0.0,0.0,Lactose
GTHOXtex,0.0,0.0,Lactose
HOPNTAL,0.0,0.0,Lactose
GTHOr,0.0,0.0,Lactose
FEOXAMabcpp,0.0,0.0,Lactose
GTHPi,0.0,0.0,Lactose
HPPK2,0.00015454456301993973,0.00015454456302004097,Lactose
GTHRDHpp,0.0,0.0,Lactose
FEOXAMexs,0.0,0.0,Lactose
GTHRDabc2pp,0.0,0.0,Lactose
HPPPNDO,0.0,0.0,Lactose
HPPPNt2rpp,0.0,0.0,Lactose
FEOXAMtonex,0.0,0.0,Lactose
HPPPNtex,0.0,0.0,Lactose
HPYRI,-1000.0,0.0,Lactose
HPYRRx,0.0,1000.0,Lactose
HPYRRy,0.0,0.0,Lactose
HSDy,-0.16127314222549144,-0.1612731422234461,Lactose
GTHRDabcpp,0.0,0.0,Lactose
GTHRDtex,0.0,0.0,Lactose
GTHS,0.0,0.0,Lactose
GTPCI,0.00015454456302002617,0.0001545445632403074,Lactose
GTPCII2,0.00010302970867996368,0.00010302970868009226,Lactose
FEROpp,0.0,0.0,Lactose
HSK,0.12571842138790645,0.12571842138638073,Lactose
HSST,0.035554720835539684,0.03555472083577771,Lactose
INStex,0.0,0.0,Lactose
FESD1s,0.0,0.0,Lactose
IPDDI,-0.00048765855527879785,6.422031176892794e-05,Lactose
IPDPS,0.0,0.000551878866362291,Lactose
HSTPT,0.02188526578683369,0.021885265787328356,Lactose
HXAND,0.0,0.0,Lactose
HXAtex,0.0,0.0,Lactose
IPMD,0.10407640735721643,0.10407640735838605,Lactose
FESD2s,0.0,0.0,Lactose
IPPMIa,-0.10407640736041017,-0.10407640735721573,Lactose
FESR,0.0,0.0,Lactose
IPPMIb,-0.10407640735993526,-0.10407640735721645,Lactose
HXCT,0.0,0.0,Lactose
LIPAabctex,0.0,0.0,Lactose
HXPRT,0.0,0.0,Lactose
HYD1pp,0.0,0.0,Lactose
IPPS,0.10407640735721567,0.10407640735818638,Lactose
ISETACabcpp,0.0,0.0,Lactose
ISETACtex,0.0,0.0,Lactose
K2L4Aabcpp,0.0044944977849293456,0.004494497784993747,Lactose
K2L4Aabctex,0.0044944977849293456,0.004494497784966207,Lactose
KARA1,-0.20196340892463668,-0.20196340891922282,Lactose
HYD2pp,0.0,0.0,Lactose
HYD3pp,0.0,0.0,Lactose
LIPOCT,0.0,0.0,Lactose
HYPOE,0.0,0.0,Lactose
KARA2,0.0671146148724166,0.0671146148718879,Lactose
KAS14,0.0,0.0,Lactose
KAS15,0.0,0.0,Lactose
LIPOS,0.0,0.0,Lactose
KDOCT2,0.00898899556985869,0.008988995569966213,Lactose
KDOPP,0.00898899556985869,0.008988995569988294,Lactose
HYXNtex,0.0,0.0,Lactose
HYXNtpp,0.0,0.0,Lactose
Htex,-524.372744622002,-28.02178858935109,Lactose
KDOPS,0.008988995569858691,0.008988995569939507,Lactose
LIPOt2pp,0.0,0.0,Lactose
KG6PDC,0.0,0.0,Lactose
Kabcpp,0.0,0.0,Lactose
Kt2pp,0.045091206102281574,0.0450912061175748,Lactose
Kt3pp,0.0,0.0,Lactose
Ktex,0.045091206112958145,0.04509120611296935,Lactose
L_LACD2,0.0,0.0,Lactose
I2FE2SR,0.0,0.0,Lactose
I2FE2SS,6.606837016876367e-05,6.60683782118399e-05,Lactose
I2FE2SS2,6.0062158548284583e-05,6.006216201076981e-05,Lactose
I2FE2ST,6.468225077394727e-06,6.468232831929056e-06,Lactose
I4FE4SR,6.006215854828457e-05,6.0062162010767386e-05,Lactose
I4FE4ST,6.0062158133507125e-05,6.00621620107698e-05,Lactose
ICDHyr,0.24837829267957212,0.24837829267895248,Lactose
ICHORS_copy1,-1000.0000000000001,0.0,Lactose
ICHORS_copy2,0.0,1000.0000000000002,Lactose
ICHORT,0.0,0.0,Lactose
ICL,0.0,0.0,Lactose
ICYSDS,0.0004169699938349613,0.00041697001027685127,Lactose
IDOND,0.0,0.0,Lactose
IDOND2,0.0,0.0,Lactose
IDONt2rpp,0.0,0.0,Lactose
L_LACD3,0.0,0.0,Lactose
L_LACt2rpp,0.0,0.0,Lactose
L_LACtex,0.0,0.0,Lactose
LA4NTpp,0.0,0.0,Lactose
LACZ,0.0,5.000000000000001,Lactose
LACZpp,0.0,5.000000000000001,Lactose
LADGMDH,0.0,0.0,Lactose
LALADGLUtex,0.0,0.0,Lactose
IDONtex,0.0,0.0,Lactose
IG3PS,0.02188526578683369,0.02188526578727925,Lactose
LALADGLUtpp,0.0,0.0,Lactose
LIPOtex,0.0,0.0,Lactose
LALALGLUtex,0.0,0.0,Lactose
LALALGLUtpp,0.0,0.0,Lactose
IGPDH,0.021885265786833686,0.021885265787229036,Lactose
IGPS,0.013131205673763299,0.013131205674189203,Lactose
LPADSS,0.0044944977849293456,0.0044944977850252905,Lactose
ILETA,-0.06711461487320672,-0.0671146148724166,Lactose
ILETRS,0.0,0.0,Lactose
ILEabcpp,0.0,0.0,Lactose
ILEt2rpp,0.0,0.0,Lactose
ILEtex,0.0,0.0,Lactose
IMPC,-0.1253804562226973,-0.12538045622251298,Lactose
LALDO2x,0.0,0.0,Lactose
LALDO3,0.0,0.0,Lactose
LALGP,0.0,0.0,Lactose
LCADi,0.0,0.0,Lactose
LCARR,0.0,0.0,Lactose
LCARS,0.0,0.0,Lactose
IMPD,0.056300422598205384,0.056300422603957324,Lactose
IMPtex,0.0,0.0,Lactose
INDOLEt2pp,0.0,1000.0,Lactose
INDOLEt2rpp,0.0,1000.0,Lactose
INDOLEtex,0.0,0.0,Lactose
INOSTt4pp,0.0,0.0,Lactose
INSH,0.0,0.0,Lactose
INSK,0.0,0.0,Lactose
INSTtex,0.0,0.0,Lactose
LCTSt3ipp,0.0,0.0,Lactose
LCTStex,5.000000000000001,5.000000000000001,Lactose
LCTStpp,0.0,5.000000000010389,Lactose
INSt2pp_copy1,0.0,1000.0,Lactose
LDH_D,0.0,0.0,Lactose
LPLIPAL1A120pp,0.0,0.0,Lactose
LDH_D2,0.0,0.0,Lactose
LEUTAi,0.10407640735721643,0.10407640735807101,Lactose
LEUTRS,0.0,0.0,Lactose
INSt2pp_copy2,-1000.0000000000003,0.0,Lactose
LEUabcpp,0.0,0.0,Lactose
LPLIPAL1A140pp,0.0,0.0,Lactose
LEUt2rpp,0.0,0.0,Lactose
LEUtex,0.0,0.0,Lactose
LYStex,0.0,0.0,Lactose
LYXI,0.0,0.0,Lactose
LGTHL,0.0,0.0,Lactose
LPLIPAL1A141pp,0.0,0.0,Lactose
LIPACabcpp,0.0,0.0,Lactose
LIPAHT2ex,0.0,0.0,Lactose
LIPAHTex,0.0,0.0,Lactose
LIPAMPL,0.0,0.0,Lactose
LIPATPT,0.0,0.0,Lactose
LIPAabcpp,0.0,0.0,Lactose
LYXt2pp,0.0,0.0,Lactose
LYXtex,0.0,0.0,Lactose
M1PD,0.0,0.0,Lactose
MACPD,0.0,0.0,Lactose
MALCOAMT,0.0,0.0,Lactose
MALDDH,0.0,0.0,Lactose
MALDt2_2pp,0.0,0.0,Lactose
LPLIPAL1A160pp,0.0,0.0,Lactose
MALDtex,0.0,0.0,Lactose
MALS,0.0,0.0,Lactose
MALTATr,0.0,0.0,Lactose
MELIBt2pp,0.0,0.0,Lactose
LPLIPAL1A161pp,0.0,0.0,Lactose
MELIBt3ipp,0.0,0.0,Lactose
MELIBtex,0.0,0.0,Lactose
MALTHXabcpp,0.0,0.0,Lactose
MALTHXtexi,0.0,0.0,Lactose
MALTPTabcpp,0.0,0.0,Lactose
LPLIPAL1A180pp,0.0,0.0,Lactose
MALTPTtexi,0.0,0.0,Lactose
MEOHtex,0.0,0.0,Lactose
MEOHtrpp,0.0,0.0,Lactose
MEPCT,0.000551878865552875,0.000551878865552837,Lactose
MALTTRabcpp,0.0,0.0,Lactose
MALTTRtexi,0.0,0.0,Lactose
LPLIPAL1A181pp,0.0,0.0,Lactose
MALTTTRabcpp,0.0,0.0,Lactose
MALTTTRtexi,0.0,0.0,Lactose
MALTabcpp,0.0,0.0,Lactose
METAT,0.00031047517593262074,0.0003104751752485574,Lactose
METDabcpp,0.0,0.0,Lactose
METDtex,0.0,0.0,Lactose
METOX1s,0.0,0.0,Lactose
METOX2s,0.0,0.0,Lactose
MALTptspp,0.0,0.0,Lactose
MALTtexi,0.0,0.0,Lactose
LPLIPAL1E120pp,0.0,0.0,Lactose
MALt2_2pp,0.0,0.0,Lactose
MALt2_3pp,0.0,0.0,Lactose
METS,0.035658212560850576,0.03565821256292273,Lactose
METSOX1abcpp,0.0,0.0,Lactose
METSOX1tex,0.0,0.0,Lactose
MALt3pp,0.0,0.0,Lactose
METSOX2abcpp,0.0,0.0,Lactose
MALtex,0.0,0.0,Lactose
LPLIPAL1E140pp,0.0,0.0,Lactose
MAN1PT2,0.0,0.0,Lactose
MAN6PI,0.0,0.0,Lactose
LPLIPAL1E141pp,0.0,0.0,Lactose
MAN6Pt6_2pp,0.0,0.0,Lactose
METSOX2tex,0.0,0.0,Lactose
LPLIPAL1E160pp,0.0,0.0,Lactose
MAN6Ptex,0.0,0.0,Lactose
METSOXR1,0.0,0.0,Lactose
MANAO,0.0,0.0,Lactose
LPLIPAL1E161pp,0.0,0.0,Lactose
MANGLYCptspp,0.0,0.0,Lactose
MANGLYCtex,0.0,0.0,Lactose
METSOXR2,0.0,0.0,Lactose
METTRS,0.0,0.0,Lactose
LPLIPAL1E180pp,0.0,0.0,Lactose
METabcpp,0.0,0.0,Lactose
METtex,0.0,0.0,Lactose
MANPGH,0.0,0.0,Lactose
MANptspp,0.0,0.0,Lactose
MANtex,0.0,0.0,Lactose
MCITD,0.0,0.0,Lactose
MG2t3_2pp,0.002003997131001074,0.0020039971363213956,Lactose
LPLIPAL1E181pp,0.0,0.0,Lactose
MG2tex,0.0020039971363210356,0.0020039971363214103,Lactose
MG2tpp,0.0,0.0,Lactose
MCITL2,0.0,0.0,Lactose
MCITS,0.0,0.0,Lactose
MG2uabcpp,0.0,0.0,Lactose
LPLIPAL1G120pp,0.0,0.0,Lactose
MGSA,0.0,0.0,Lactose
MI1PP,0.0,0.0,Lactose
MICITDr,0.0,0.0,Lactose
MCOATA,0.017978915172978695,0.017978915176688634,Lactose
MCPST,0.0,0.0,Lactose
MINCYCtex,0.0,0.0,Lactose
LPLIPAL1G140pp,0.0,0.0,Lactose
MINCYCtpp,0.0,0.0,Lactose
MCTP1App,0.0032096295345296223,0.0032096295347094836,Lactose
MINOHPtexi,0.0,0.0,Lactose
MCTP1Bpp,0.0,0.0,Lactose
LPLIPAL1G141pp,0.0,0.0,Lactose
MCTP2App,0.0,0.0,Lactose
MDDCP1pp,0.0,0.0,Lactose
MDDCP2pp,0.0,0.0,Lactose
MDDCP3pp,0.0,0.0,Lactose
MLDCP1App,0.0,0.0,Lactose
MLDCP1Bpp,0.0,0.0,Lactose
MLDCP2App,0.0,0.0,Lactose
MLDCP2Bpp,0.0,0.0,Lactose
MLDCP3App,0.0,0.0,Lactose
MLDEP1pp,0.0,0.0,Lactose
MDDCP4pp,0.0,0.0,Lactose
MDDCP5pp,0.0,0.0,Lactose
LPLIPAL1G160pp,0.0,0.0,Lactose
MDDEP1pp,0.0,0.0,Lactose
MDDEP2pp,0.0,0.0,Lactose
MLDEP2pp,0.0,0.0,Lactose
MLTG1,0.0,0.0,Lactose
MLTG2,0.0,0.0,Lactose
MDDEP3pp,0.0,0.0,Lactose
MDDEP4pp,0.0,0.0,Lactose
LPLIPAL1G161pp,0.0,0.0,Lactose
MDH,0.16486093238827393,0.16491244723283421,Lactose
MLTG3,0.0,0.0,Lactose
MLTG4,0.0,0.0,Lactose
MDH2,0.0,0.0,Lactose
LPLIPAL1G180pp,0.0,0.0,Lactose
MDH3,0.0,0.0,Lactose
MLTG5,0.0,0.0,Lactose
MLTGY1pp,0.0,0.0,Lactose
MLTGY2pp,0.0,0.0,Lactose
MLTGY3pp,0.0,0.0,Lactose
MLTGY4pp,0.0,0.0,Lactose
ME1,0.0,0.0,Lactose
ME2,0.0,0.0,Lactose
MECDPDH5,0.0005518788655528477,0.0005518788655530674,Lactose
MECDPS,0.000551878865552875,0.000551878865552605,Lactose
MLTP1,0.0,0.0,Lactose
MLTP2,0.0,0.0,Lactose
MLTP3,0.0,0.0,Lactose
MMCD,0.0,0.0,Lactose
MMETt2pp,0.0,0.0,Lactose
LPLIPAL1G181pp,0.0,0.0,Lactose
MMETtex,0.0,0.0,Lactose
MMM,0.0,0.0,Lactose
MOADSUx,0.00011273205792791529,0.00011273205822158412,Lactose
MOAT,0.0044944977849293456,0.004494497785017892,Lactose
MN2t3pp,0.0,0.0,Lactose
LPLIPAL2A120,0.0,0.0,Lactose
MN2tpp,0.0001596267179732856,0.00015962675766265994,Lactose
MOAT2,0.004494497784929346,0.004494497784999508,Lactose
LPLIPAL2A140,0.0,0.0,Lactose
MOAT3C,0.0,0.0,Lactose
MN6PP,0.0,0.0,Lactose
LPLIPAL2A141,0.0,0.0,Lactose
MNLptspp,0.0,0.0,Lactose
MOBDabcpp,2.9800072689961214e-05,2.9800072767552356e-05,Lactose
MOBDtex,2.9800072689961207e-05,2.9800072789523394e-05,Lactose
LPLIPAL2A160,0.0,0.0,Lactose
MOCDS,0.0,0.0,Lactose
MOCOS,2.818301448197882e-05,2.81830144819738e-05,Lactose
MOGDS,0.0,0.0,Lactose
MOHMT,0.00013306078968541553,0.00013306078968542402,Lactose
MOX,-0.0005777518108710885,-0.000526236944793147,Lactose
MPTAT,5.6366028963957645e-05,5.6366029282612266e-05,Lactose
MPTG,0.0032096295345296223,0.003209629534812947,Lactose
MNLtex,0.0,0.0,Lactose
MNNH,0.0,0.0,Lactose
MNt2pp,0.0,0.0,Lactose
MNtex,0.00015962674595940463,0.0001596267459594567,Lactose
NDPK6,0.0,0.0,Lactose
MPTG2,0.0,0.0,Lactose
MPTS,5.6366028963957645e-05,5.6366029224320665e-05,Lactose
MPTSS,0.00011273205792791529,0.00011273205844967112,Lactose
MSAR,0.0,0.0,Lactose
NDPK7,0.0,0.0,Lactose
NDPK8,0.0,0.0,Lactose
LPLIPAL2A161,0.0,0.0,Lactose
NH4tex,-493.91313636830773,2.437819664298153,Lactose
NH4tpp,-493.9131363683215,2.4378196642982117,Lactose
NHFRBO,0.0,0.0,Lactose
MSO3abcpp,0.0,0.0,Lactose
MSO3tex,0.0,0.0,Lactose
MTAN,0.0,0.0,Lactose
MTHFC,0.20318382584670192,0.20318382585024974,Lactose
MTHFD,0.20318382584655656,0.20318382585062011,Lactose
MTHFR2,0.035658212560850576,0.0356582125611599,Lactose
NI2abcpp,0.0,0.0,Lactose
NI2t3pp,0.0,0.0,Lactose
MTHTHFSs,0.00010349172531087773,0.00010349172550354049,Lactose
MTRPOX,0.0,0.0,Lactose
N2Otex,0.0,0.0,Lactose
NI2tex,7.461568588261609e-05,7.461568588261858e-05,Lactose
LPLIPAL2A180,0.0,0.0,Lactose
NI2tpp,7.46156807222774e-05,7.461568739779754e-05,Lactose
NI2uabcpp,0.0,0.0,Lactose
N2Otpp,0.0,0.0,Lactose
NACODA,0.0,0.0,Lactose
NACtex,0.0,0.0,Lactose
NACtpp,0.0,0.0,Lactose
NADDP,0.0,0.0,Lactose
NADH10,0.0,0.0,Lactose
NADH16pp,0.0,0.0,Lactose
NMNAT,0.0,0.0,Lactose
NMNDA,0.0,0.0,Lactose
NMNN,0.0,0.0,Lactose
NMNPtpp,0.0,0.0,Lactose
NADH17pp,0.0,0.0,Lactose
NADH18pp,0.0,0.0,Lactose
NMNt7pp,0.0,0.0,Lactose
LPLIPAL2A181,0.0,0.0,Lactose
NMNtex,0.0,0.0,Lactose
NNAM,0.0,0.0,Lactose
NADH5,0.0,0.0,Lactose
NADH9,0.0,0.0,Lactose
NADK,0.00010326071700020388,0.0001032607175606974,Lactose
NNATr,0.0005262369425469956,0.0005262369428019926,Lactose
NNDMBRT,0.0,0.0,Lactose
NADN,0.0,0.0,Lactose
LPLIPAL2ATE120,0.0,0.0,Lactose
NADPHQR2,0.0,0.0,Lactose
NADPHQR3,0.0,0.0,Lactose
NNDPR,0.000526236942546629,0.0005262369426149229,Lactose
NO2t2rpp,0.0,0.0,Lactose
NO2tex,0.0,0.0,Lactose
NADPHQR4,0.0,0.0,Lactose
NO3R1bpp,0.0,0.0,Lactose
NADPPPS,0.0,0.0,Lactose
LPLIPAL2ATE140,0.0,0.0,Lactose
NADS1,0.000526236942540574,0.0005262369427835591,Lactose
NADTRHD,0.0,0.0,Lactose
NAMNPP,0.0,0.0,Lactose
NAt3_1p5pp,0.0,0.0,Lactose
NO3R1pp,0.0,0.0,Lactose
NO3R2bpp,0.0,0.0,Lactose
NO3R2pp,0.0,0.0,Lactose
NO3t7pp,0.0,0.0,Lactose
NO3tex,0.0,0.0,Lactose
NODOx,0.0,0.0,Lactose
NAt3_2pp,0.0,0.0,Lactose
NAt3pp,0.0,1000.0,Lactose
NODOy,0.0,0.0,Lactose
NAtex,0.0,0.0,Lactose
LPLIPAL2ATE141,0.0,0.0,Lactose
NDPK1,-999.8746195437936,1000.0,Lactose
NDPK2,0.09824390936855296,0.09824390941899047,Lactose
NOVBCNtex,0.0,0.0,Lactose
NOVBCNtpp,0.0,0.0,Lactose
NOtex,0.0,0.0,Lactose
NDPK3,0.0417905592906733,0.041790559307432064,Lactose
NOtpp,0.0,0.0,Lactose
NDPK4,0.00604456358143818,0.006044563587668107,Lactose
LPLIPAL2ATE160,0.0,0.0,Lactose
NDPK5,0.0,0.0,Lactose
NTD1,0.0,0.0,Lactose
NTD10,0.0,0.0,Lactose
NTD10pp,0.0,0.0,Lactose
LPLIPAL2ATE161,0.0,0.0,Lactose
NTD11,0.0,0.0,Lactose
NTD11pp,0.0,0.0,Lactose
NTD12,0.0,0.0,Lactose
NTD12pp,0.0,0.0,Lactose
NTD1pp,0.0,0.0,Lactose
NTD2,0.0,0.0,Lactose
URIC,0.0,0.0,Lactose
NTD2pp,0.0,0.0,Lactose
LPLIPAL2ATE180,0.0,0.0,Lactose
NTD3,0.0,0.0,Lactose
NTD3pp,0.0,0.0,Lactose
LPLIPAL2ATE181,0.0,0.0,Lactose
NTD4,0.0,0.0,Lactose
NTD4pp,0.0,0.0,Lactose
NTD9pp,0.0,0.0,Lactose
NTP1,0.0,0.0,Lactose
NTP10,0.0,0.0,Lactose
NTD5,0.0,0.0,Lactose
LPLIPAL2ATG120,0.0,0.0,Lactose
NTD5pp,0.0,0.0,Lactose
NTP11,0.0,0.0,Lactose
NTP12,0.0,0.0,Lactose
NTD6,0.0,0.0,Lactose
LPLIPAL2ATG140,0.0,0.0,Lactose
NTD6pp,0.0,0.0,Lactose
NTD7,0.0,0.0,Lactose
NTP3,0.0,0.0,Lactose
NTP3pp,0.0,0.0,Lactose
NTD7pp,0.0,0.0,Lactose
NTP5,0.0,0.0,Lactose
LPLIPAL2ATG141,0.0,0.0,Lactose
NTPP1,0.0,0.0,Lactose
NTPP10,0.0,0.0,Lactose
NTD8,0.0,0.0,Lactose
NTD8pp,0.0,0.0,Lactose
NTD9,0.0,0.0,Lactose
NTPP11,0.0,0.0,Lactose
NTPP2,0.0,0.0,Lactose
NTPP3,0.0,0.0,Lactose
NTPP4,0.0,0.0,Lactose
NTPP5,0.0,0.0,Lactose
OPMEACPS,0.0,0.0,Lactose
LPLIPAL2ATG160,0.0,0.0,Lactose
ORNDC,0.0,0.0,Lactose
ORNabcpp,0.0,0.0,Lactose
NTPP6,0.0,0.0,Lactose
NTPP7,0.0,0.0,Lactose
NTPP8,0.0,0.0,Lactose
ORNtex,0.0,0.0,Lactose
LPLIPAL2ATG161,0.0,0.0,Lactose
OROTt2_2pp,0.0,0.0,Lactose
OROTtex,0.0,0.0,Lactose
ORPT,-0.07641639570257042,-0.07641639570136319,Lactose
NTPP9,0.0,0.0,Lactose
NTPTP1,0.0,0.0,Lactose
NTPTP2,0.0,0.0,Lactose
OXAMTC,0.0,0.0,Lactose
LPLIPAL2ATG180,0.0,0.0,Lactose
OXCDC,0.0,0.0,Lactose
OXCOAHDH,0.0,0.0,Lactose
NTRIR2x,0.0,0.0,Lactose
NTRIR3pp,0.0,0.0,Lactose
NTRIR4pp,0.0,0.0,Lactose
OXDHCOAT,0.0,0.0,Lactose
P5CD,0.0,0.0,Lactose
O16A4COLIPAabctex,0.0,0.0,Lactose
LPLIPAL2ATG181,0.0,0.0,Lactose
O16A4Lpp,0.0,0.0,Lactose
P5CR,0.051065543166506806,0.05106554318101724,Lactose
PA120abcpp,0.0,0.0,Lactose
PA140abcpp,0.0,0.0,Lactose
PA141abcpp,0.0,0.0,Lactose
