index,minimum,maximum,Combination
EX_rib_D_e,0.0,0.0,Lactose
EX_ribflv_e,0.0,0.0,Lactose
EX_rmn_e,0.0,0.0,Lactose
EX_s2l2fn2m2masn_e,0.0,0.0,Lactose
EX_s2l2n2m2masn_e,0.0,0.0,Lactose
EX_ser_L_e,0.0,0.0,Lactose
EX_so4_e,-0.002088040392853591,-0.002088040392543185,Lactose
EX_spmd_e,0.0,0.0,Lactose
EX_sT_antigen_e,0.0,0.0,Lactose
EX_starch1200_e,0.0,0.0,Lactose
EX_sTn_antigen_e,0.0,0.0,Lactose
EX_stys_e,0.0,0.0,Lactose
EX_succ_e,0.0,0.0,Lactose
EX_sucr_e,0.0,0.0,Lactose
EX_T_antigen_e,0.0,0.0,Lactose
EX_taur_e,0.0,0.0,Lactose
EX_tchola_e,0.0,0.0,Lactose
EX_thm_e,0.0,0.0,Lactose
EX_thr_L_e,0.0,0.0,Lactose
EX_thymd_e,0.0,0.0,Lactose
EX_tre_e,0.0,0.0,Lactose
EX_trp_L_e,0.0,0.0,Lactose
EX_tyr_L_e,0.0,0.0,Lactose
EX_ura_e,0.0,0.0,Lactose
EX_urea_e,0.0,0.0,Lactose
EX_uri_e,0.0,0.0,Lactose
EX_val_L_e,0.0,0.0,Lactose
EX_xan_e,0.0,0.0,Lactose
EX_zn2_e,-0.0001636811324623716,-0.00016368113246236317,Lactose
sink_chols,0.0,0.0,Lactose
sink_nh4,-1000.0,995.3477948594405,Lactose
sink_s,0.129055741957474,0.12905574196067485,Lactose
FTHFCL,0.0,0.0,Lactose
MTHFR2,0.0,0.05947952739847451,Lactose
MTHFR3,0.0,0.05947952739827274,Lactose
AKP1,0.00043910453953865724,0.0004391045395295979,Lactose
DHPS,0.0004391045392111878,0.00043910453955632285,Lactose
FOLD3,0.0,0.0,Lactose
HPPK,0.0,0.0,Lactose
GLUFORT,0.0,0.0,Lactose
FTCD_r,0.0,0.0,Lactose
DHNPA,0.00043910453953869123,0.00043910453954625365,Lactose
DHFR,0.004981896703769656,0.004981896703787288,Lactose
DAPMDH,-0.18150511742480147,0.0,Lactose
MTHFD,-0.2588958205552581,-0.2588958205520492,Lactose
FTHFD,0.0,0.0,Lactose
FPGS_tm,0.0,0.0,Lactose
FPGS7,0.0,0.0,Lactose
MTHFC,-0.2588958205548851,-0.2588958205520642,Lactose
FTHFLi,0.3394811774643137,0.3885160153255263,Lactose
PABB,0.0004391045395386742,0.0004391045395555438,Lactose
FOLR,0.0,0.0,Lactose
L2A6OD2s,0.0,0.18150511742509584,Lactose
GLUSy,0.0,0.0,Lactose
PUTA3,0.0,0.0,Lactose
GLUDC,0.0,0.0,Lactose
GLUDy,-7.158675677454792,-4.126600172401832,Lactose
GLUN,0.0,0.0,Lactose
GLNS,0.40074313648688786,0.4007431364873537,Lactose
DASYN120,0.010467727918674131,0.01046772791867437,Lactose
ALKP,0.0,0.0,Lactose
CLPNS140,0.005233863959337067,0.0052338639593372425,Lactose
ALR4x,0.0,0.0,Lactose
KAS14,0.1674354762755279,0.16743547627545927,Lactose
PSSA120,0.0052338639593370664,0.005233863959337333,Lactose
PSSA140,0.0052338639593370664,0.005233863959337328,Lactose
PSSA160,0.0052338639593370664,0.005233863959384594,Lactose
PSSA180,0.0052338639593370664,0.0052338639593374585,Lactose
PSSA181,0.0052338639593370664,0.005233863959337328,Lactose
PSSAAI15,0.0052338639593370664,0.005233863959337328,Lactose
PSSAAI17,0.0052338639593370664,0.005233863959337328,Lactose
PSSAI14,0.0052338639593370664,0.005233863959337328,Lactose
PSSAI15,0.0052338639593370664,0.005233863959337328,Lactose
PSSAI16,0.0052338639593370664,0.005233863959337328,Lactose
PSSAI17,0.0052338639593370664,0.005233863959337328,Lactose
PSD120,0.0052338639593370664,0.0052338639593373275,Lactose
PSD140,0.0052338639593370664,0.0052338639593373275,Lactose
PSD160,0.0052338639593370664,0.005233863959384595,Lactose
PSD180,0.0052338639593370664,0.005233863959337458,Lactose
PSD181,0.0052338639593370664,0.0052338639593373275,Lactose
PSDAI15,0.0052338639593370664,0.0052338639593373275,Lactose
PSDAI17,0.0052338639593370664,0.0052338639593373275,Lactose
PSDI14,0.0052338639593370664,0.0052338639593373275,Lactose
PSDI15,0.0052338639593370664,0.0052338639593373275,Lactose
PSDI16,0.0052338639593370664,0.0052338639593373275,Lactose
PSDI17,0.0052338639593370664,0.0052338639593373275,Lactose
G3PD1,0.17790320419409295,0.17790320419410188,Lactose
ACCOAC,0.0,1.6221760030904666,Lactose
PGPP120,0.0052338639593370664,0.005233863959337333,Lactose
PGPP140,0.0157015918780112,0.015701591878011983,Lactose
PGPP160,0.01567750666632755,0.01567750666632833,Lactose
PGPP180,0.0157015918780112,0.015701591878011983,Lactose
PGPP181,0.0052338639593370664,0.005233863959337328,Lactose
PGPPAI15,0.0,0.0,Lactose
PGPPAI17,0.0052338639593370664,0.0052338639593373275,Lactose
PGPPI14,0.0,0.0,Lactose
PGPPI15,0.0,0.0,Lactose
PGPPI16,0.0,0.0,Lactose
PGPPI17,0.0052338639593370664,0.0052338639593373275,Lactose
PGSA120,0.0052338639593370664,0.0052338639593373275,Lactose
FACOAL140,0.0,0.0,Lactose
FACOAL160,0.0,0.0,Lactose
FACOAL161,0.0,0.0,Lactose
FACOAL180,0.0,0.0,Lactose
FACOAL181,0.0,0.0,Lactose
2MBCOATA,0.031403183755736516,0.03140318375602212,Lactose
AIHPDCOATA,0.02093545583766042,0.020935455837349314,Lactose
AIPDCOATA,0.010467727918986293,0.010467727918674659,Lactose
IBCOATA,0.020935455836255685,0.020935455837349296,Lactose
IHDCOATA,0.010467727918205893,0.010467727918674657,Lactose
IHPDCOATA,0.020935455837997517,0.020935455837399683,Lactose
IPDCOATA,0.010467727919323506,0.010467727918674665,Lactose
ITDCOATA,0.010467727918518053,0.010467727918674657,Lactose
IVCOATA,0.03140318375617832,0.03140318375607352,Lactose
MCOATA,1.6221606344346606,1.6221606344320019,Lactose
PMTCOATA,0.0,0.02091137062574803,Lactose
STCOATA,0.0,0.02093545583734998,Lactose
TDCOATA,0.0,0.020935455837348512,Lactose
GPDDA1,0.0,0.0,Lactose
AGPAT120,0.01046772791867413,0.010467727918674572,Lactose
ACOATA,0.16743547627510655,0.16743547627546126,Lactose
DASYN140,0.02093545583734827,0.020935455837348585,Lactose
DASYN160,0.020911370625664616,0.020911370625703838,Lactose
DASYN180,0.02093545583734827,0.020935455837348762,Lactose
DASYN181,0.010467727918674131,0.010467727918674572,Lactose
DASYNAI15,0.0052338639593370664,0.005233863959337286,Lactose
DASYNAI17,0.010467727918674131,0.010467727918674568,Lactose
DASYNI14,0.0052338639593370664,0.005233863959337286,Lactose
DASYNI15,0.0052338639593370664,0.005233863959337286,Lactose
DASYNI16,0.0052338639593370664,0.005233863959337286,Lactose
DASYNI17,0.010467727918674131,0.010467727918674568,Lactose
CLPNS160,0.005233863959337066,0.005233863959337284,Lactose
CLPNS180,0.005233863959337067,0.005233863959337285,Lactose
CLPNSAI15,0.0,0.0,Lactose
CLPNSAI17,0.0,0.0,Lactose
CLPNSI14,0.0,0.0,Lactose
CLPNSI15,0.0,0.0,Lactose
CLPNSI16,0.0,0.0,Lactose
CLPNSI17,0.0,0.0,Lactose
PGSA140,0.0157015918780112,0.01570159187801186,Lactose
PGSA160,0.01567750666632755,0.015677506666328198,Lactose
PGSA180,0.0157015918780112,0.01570159187801186,Lactose
PGSA181,0.0052338639593370664,0.005233863959337284,Lactose
PGSAAI15,0.0,0.0,Lactose
PGSAAI17,0.0052338639593370664,0.005233863959337285,Lactose
PGSAI14,0.0,0.0,Lactose
PGSAI15,0.0,0.0,Lactose
PGSAI16,0.0,0.0,Lactose
PGSAI17,0.0052338639593370664,0.005233863959337285,Lactose
FACOALAI15,0.0,0.0,Lactose
FACOALAI17,0.0,0.0,Lactose
FACOALI14,0.0,0.0,Lactose
FACOALI15,0.0,0.0,Lactose
FACOALI16,0.0,0.0,Lactose
FACOALI17,0.0,0.0,Lactose
GPDDA4,0.0,0.0,Lactose
GPDDA2,0.0,0.0,Lactose
ACOAAGPAT140,0.0,0.020935455837348297,Lactose
ACOAAGPAT160,0.0,0.020911370625665483,Lactose
ACOAAGPAT180,0.0,0.020935455837349137,Lactose
ACOAAGPATAI15,0.0052338639593370664,0.005233863959337286,Lactose
ACOAAGPATAI17,0.010467727918674131,0.010467727918674567,Lactose
ACOAAGPATI14,0.0052338639593370664,0.005233863959337286,Lactose
ACOAAGPATI15,0.0052338639593370664,0.005233863959337286,Lactose
ACOAAGPATI16,0.0052338639593370664,0.005233863959337286,Lactose
ACOAAGPATI17,0.010467727918674131,0.010467727918674567,Lactose
AGPAT140,0.0,0.020935455837349133,Lactose
AGPAT160,0.0,0.020911370625664855,Lactose
AGPAT180,0.0,0.02093545583734877,Lactose
AGPAT181,0.010467727918674131,0.010467727918674587,Lactose
KAS1,0.0,0.0,Lactose
KAS11,0.0,0.0,Lactose
KAS12,0.0,0.0,Lactose
KAS13,0.0,0.0,Lactose
KAS2,0.0,0.0,Lactose
KAS3,0.0,0.0,Lactose
KAS4,0.0,0.0,Lactose
KAS6,0.0,0.0,Lactose
KAS8,0.0,0.0,Lactose
G3PAT120,0.010467727918674131,0.010467727918674766,Lactose
G3PAT140,0.020935455837348266,0.020935455837349178,Lactose
G3PAT160,0.020911370625664616,0.02091137062566552,Lactose
G3PAT180,0.02093545583734827,0.020935455837349178,Lactose
G3PAT181,0.010467727918674131,0.01046772791867459,Lactose
G3PATAI15,0.005233863959337067,0.005233863959337296,Lactose
G3PATAI17,0.010467727918674131,0.010467727918674586,Lactose
G3PATI14,0.005233863959337067,0.005233863959337295,Lactose
G3PATI15,0.005233863959337067,0.005233863959337295,Lactose
G3PATI16,0.005233863959337067,0.005233863959337295,Lactose
G3PATI17,0.010467727918674131,0.010467727918674586,Lactose
GLYKr,0.0157015918780112,0.015701591878011883,Lactose
GLYD,0.0,0.0,Lactose
SERD_L,0.0,0.0,Lactose
GCCb,0.0,0.0,Lactose
THRD,0.0,0.0,Lactose
HSDxi2,0.0,0.6348840670021527,Lactose
HSDyi2,0.0,0.6348840670058493,Lactose
THRS,0.5755143157402474,0.5755143157417383,Lactose
THRAr,-999.6431525116321,0.35684748837477653,Lactose
CHOLSH,0.0,0.0,Lactose
GLYCK,0.0,0.0,Lactose
GLYAT,0.0,0.0,Lactose
PSERTr,0.0,1000.0000000000001,Lactose
GCCa,0.0,0.0,Lactose
PSP_L,0.0,0.0,Lactose
GHMT2r,-0.19452880393023295,-0.19452880393132105,Lactose
PGCDr,0.0,0.0,Lactose
GCCc,0.0,0.0,Lactose
GAPD,19.037171953739485,19.037171953740984,Lactose
ACS,0.0,987.6918678762198,Lactose
ACS2,0.0,999.4077345654789,Lactose
PYK,0.0,2.8505703876731694,Lactose
HEX1,5.0,5.0,Lactose
G6PI,-1000.0,1000.0,Lactose
G6PI3,-990.6478289908074,1000.0,Lactose
PGI,-990.6478289908091,1000.0,Lactose
PGK,-19.03717195374166,-19.037171953736706,Lactose
PGMT,4.99999999999932,4.999999999999998,Lactose
FBA,9.352171009191682,9.600693038037463,Lactose
PGM,-19.037171953742455,-19.03717195371002,Lactose
PFK,9.35217100919507,9.60069303803864,Lactose
PPDK,0.0,0.0,Lactose
PFK_ppi,0.0,0.0,Lactose
ENO,19.037171953719156,19.03717195374133,Lactose
TPI,9.421670117247125,9.421670117267569,Lactose
PGMT2,0.0,0.0,Lactose
FBP,0.0,0.0,Lactose
HEPARL1_e,0.0,0.0,Lactose
AS6TASE_HS2,0.0,0.0,Lactose
GLCAASE_HSe,0.0,0.0,Lactose
GLCAASE8e,0.0,0.0,Lactose
GLCAASE9e,0.0,0.0,Lactose
GLCAASEe,0.0,0.0,Lactose
CSABCASE_B_e,0.0,0.0,Lactose
CSABCASE_C_e,0.0,0.0,Lactose
CSABCASE_A_e,0.0,0.0,Lactose
GALASE_HSe,0.0,0.0,Lactose
GLCNACASE_HS1,0.0,0.0,Lactose
AS6TASE_HS1,0.0,0.0,Lactose
NACHEX27e,0.0,0.0,Lactose
GLCNACASE_HS2,0.0,0.0,Lactose
GLCNACASE_HS3,0.0,0.0,Lactose
GAM2STASE_HS3,0.0,0.0,Lactose
GAM2STASE_HS1,0.0,0.0,Lactose
GAM2STASE_HS2,0.0,0.0,Lactose
CS4TASE,0.0,0.0,Lactose
CS4TASE2,0.0,0.0,Lactose
CS6TASE,0.0,0.0,Lactose
IS2TASE,0.0,0.0,Lactose
IS2TASE_HS1,0.0,0.0,Lactose
AS3TASE_HS1,0.0,0.0,Lactose
AS3TASE_HS2,0.0,0.0,Lactose
IDOURASE,0.0,0.0,Lactose
IDOURASE_HS1,0.0,0.0,Lactose
IDOURASE_HS2,0.0,0.0,Lactose
IDOURASE_HS3,0.0,0.0,Lactose
IZPN,0.0,0.0,Lactose
IG3PS,0.03155051904644822,0.03155051904524808,Lactose
PRMICI,0.031550519046448205,0.03155051904524808,Lactose
PRAMPC,0.03155051904644821,0.03155051904524808,Lactose
PRATPP,0.031550519046448205,0.03155051904524808,Lactose
HISTP,0.031550519046448205,0.03155051904524808,Lactose
IGPDH,0.03155051904644821,0.03155051904524809,Lactose
HSTPTr,-0.03155051904767367,-0.031550519046436666,Lactose
HISTD,0.03155051904644944,0.03155051904619186,Lactose
ATPPRT,0.0315505190464482,0.031550519045248075,Lactose
CARNCNc,0.0,0.0,Lactose
URCN,0.0,0.0,Lactose
HISD,0.0,0.0,Lactose
LACNTTR_DEGe,0.0,0.0,Lactose
NEULACNTTR_SIASEe,0.0,0.0,Lactose
FUCNEULACNHX_DEGe,0.0,0.0,Lactose
2FUCLAC_FUCASEe,0.0,0.0,Lactose
LACDFUCTTR_FUCASEe,0.0,0.0,Lactose
LACNDFUCHX_FUCASEe,0.0,0.0,Lactose
LACNFUCPT_FUCASEe,0.0,0.0,Lactose
3FUCLAC_FUCASEe,0.0,0.0,Lactose
MI1PP,0.0,0.0,Lactose
MI1PS,0.0,0.0,Lactose
MI3PP,0.0,0.0,Lactose
MI4PP,0.0,0.0,Lactose
LIPOS,0.0,0.0,Lactose
OCTNLL,0.0,0.0,Lactose
LIPAMPL,0.0,0.0,Lactose
LIPOCT,0.0,0.0,Lactose
HEPTA1,0.0,0.0,Lactose
KDOPP,0.0,0.0,Lactose
S7PIr,0.0,0.0,Lactose
KDOPS,0.0,0.0,Lactose
U23GAAT_BT,0.0,0.0,Lactose
LPADSS_BT,0.0,0.0,Lactose
TDSK_BT,0.0,1000.0,Lactose
USHD_BT,0.0,0.0,Lactose
UAGAAT,0.0,0.0,Lactose
AGMHE,0.0,0.0,Lactose
MOAT_BT,0.0,0.0,Lactose
EDTXS1_BT,0.0,0.0,Lactose
TDSP_BT,0.0,1000.0,Lactose
KDOCT2,0.0,0.0,Lactose
GMHEPPA,0.0,0.0,Lactose
UAGAAT_HP,0.0,0.0,Lactose
GMHEPAT,0.0,0.0,Lactose
GMHEPK,0.0,0.0,Lactose
LPSSYN_BT,0.0,0.0,Lactose
RFA_BT,0.0,0.0,Lactose
RFAC_HP,0.0,0.0,Lactose
U2GAAT_BT,0.0,0.0,Lactose
U2GAAT2_BT,0.0,0.0,Lactose
UHGADA_HP,0.0,0.0,Lactose
AHCYSNS_r,0.0,0.0,Lactose
METAT,0.00010977613488466788,0.00010977613563865702,Lactose
AHC,0.0,0.0,Lactose
HSST,0.0593697512629477,0.059369751265163376,Lactose
AHSERL2,0.0,0.0,Lactose
METSOXR1,0.0,0.0,Lactose
METS,0.0593697512629477,0.05936975126167214,Lactose
HCYSMT,0.0,0.0,Lactose
AHSERL3,0.0,0.0,Lactose
SHSL2r,0.0593697512629477,0.059369751265163376,Lactose
METOX1s,0.0,0.0,Lactose
EX_cyst__L_e,0.0,0.0,Lactose
NADK,0.0,0.00021955226977042337,Lactose
NADK2,0.0,0.0002195522697702689,Lactose
NNATr,0.0011197165758241162,0.0011197165756563386,Lactose
PNP,0.0,0.0,Lactose
NNDPR,0.00111971657582549,0.001119716576279882,Lactose
NADS2,0.0,0.0,Lactose
NP1_r,-1000.0000000000002,1000.0,Lactose
NTD5_a,0.0,0.0,Lactose
NT5C,0.0,0.0,Lactose
A_MANASEe,0.0,0.0,Lactose
B_MANNASEe,0.0,0.0,Lactose
FUCASEe,0.0,0.0,Lactose
AMANNANASEe,0.0,0.0,Lactose
SIAASEe,0.0,0.0,Lactose
GALASE1e,0.0,0.0,Lactose
AHEXASE2e,0.0,0.0,Lactose
AHEXASE3e,0.0,0.0,Lactose
AHEXASEe,0.0,0.0,Lactose
NTRIR5,0.0,0.0,Lactose
NTPP10,0.0,0.0,Lactose
NTPP11,0.0,0.0,Lactose
DTMPK,0.004542792164230959,0.0045427921642737235,Lactose
NTD1,0.0,0.0,Lactose
RNTR1,0.0,0.006056114537611612,Lactose
RNTR2,0.0,0.006109613702712377,Lactose
RNTR3,0.0,0.0,Lactose
RNTR4,0.0,0.009116863850124356,Lactose
DURIPP,0.0,0.0,Lactose
ADK2,0.00010977613488466783,1000.0,Lactose
GUAPRT,0.0,0.0,Lactose
HXPRT,0.0,0.0,Lactose
DUTPDP,0.0,0.0,Lactose
NTP1,0.0,0.0,Lactose
NTPP1,0.0,0.0,Lactose
NTPP2,0.0,0.0,Lactose
NTPP9,0.0,0.0,Lactose
NTD10,0.0,0.0,Lactose
NTD2,0.0,0.0,Lactose
NTD3,0.0,0.0,Lactose
NTD5,0.0,0.0,Lactose
NTD6,0.0,0.0,Lactose
NTD8,0.0,0.0,Lactose
NTD9,0.0,0.0,Lactose
NDPK2,0.04408647932298055,999.4609379086648,Lactose
NDPK3,0.1258879348913619,0.12612285581974186,Lactose
NDPK9,0.0,0.0,Lactose
NTPTP1,0.0,0.0,Lactose
ADPT,0.0,0.0,Lactose
GNNUC,0.0,0.0,Lactose
INSH,0.0,0.0,Lactose
XTSNH,0.0,0.0,Lactose
UPPRT,0.0,0.0,Lactose
DADK,0.0,0.0,Lactose
CYTDK1,0.0,0.0,Lactose
TMDK1,0.0,0.0,Lactose
URIDK2r,-0.00911686385039243,-0.009116863864489665,Lactose
CYTK1,0.12588793489199404,0.1261228558191197,Lactose
TMDS,0.004542792164230965,0.004542792164392411,Lactose
DGK1,0.0,0.0,Lactose
PUNP1,0.0,0.0,Lactose
PUNP4,0.0,0.0,Lactose
PUNP5,0.0,0.0,Lactose
PUNP7,0.0,0.0,Lactose
DCYTD,0.0,0.0,Lactose
23PDE2,0.0,0.0,Lactose
23PDE4,0.0,0.0,Lactose
23PDE9,0.0,0.0,Lactose
AMPN,0.0,0.0,Lactose
CYTDK2,0.0,0.0,Lactose
URIK1,0.0,0.0,Lactose
CYTDK4,0.0,0.0,Lactose
ADK1,-999.6123363346364,999.7955233756618,Lactose
NTPP8,0.0,0.0,Lactose
DCMPDA,-0.004574071675197716,-0.00457407167029486,Lactose
NTD11,0.0,0.0,Lactose
NTD4,0.0,0.0,Lactose
NTD7,0.0,0.0,Lactose
NDPK1,0.07436596707121196,0.08047558078513305,Lactose
NDPK4,0.004542792164230964,0.004762344434118817,Lactose
NDPK5,0.0,0.006109613710863382,Lactose
NDPK6,-0.009116863848861484,0.0,Lactose
NDPK7,0.004574071702286785,0.004574071686056287,Lactose
NDPK8,-999.9746674116251,1000.0,Lactose
URIK2,0.0,0.0,Lactose
DURIK1,0.0,0.0,Lactose
URIDK1,0.053203343173266915,0.05320334316639939,Lactose
CYTDK3,0.0,0.0,Lactose
GK1,-999.9746674116697,1000.0,Lactose
GK2,-999.9746674116601,1000.0,Lactose
PUNP2,0.0,0.0,Lactose
PUNP3,0.0,0.0,Lactose
PUNP6,0.0,0.0,Lactose
CYTD,0.0,0.0,Lactose
23PDE7,0.0,0.0,Lactose
XPPT,0.0,0.0,Lactose
CYTK2,0.004574071702296301,0.004574071686053282,Lactose
URIK3,0.0,0.0,Lactose
GALASE_OGLYCAN1e,0.0,0.0,Lactose
GALASE_OGLYCAN2e,0.0,0.0,Lactose
GALASE_OGLYCAN3e,0.0,0.0,Lactose
GLCNACASE_OGLYCAN1e,0.0,0.0,Lactose
GLCNACASE_OGLYCAN2e,0.0,0.0,Lactose
GLCNACASE_OGLYCAN3e,0.0,0.0,Lactose
GLCNACASE_OGLYCAN4e,0.0,0.0,Lactose
GLCNACASE_OGLYCAN5e,0.0,0.0,Lactose
GLCNACASE_OGLYCAN6e,0.0,0.0,Lactose
SIAASE_OGLYCAN1e,0.0,0.0,Lactose
SIAASE_OGLYCAN2e,0.0,0.0,Lactose
SIAASE_OGLYCAN3e,0.0,0.0,Lactose
GALNACASE_OGLYCAN1e,0.0,0.0,Lactose
GALNACASE_OGLYCAN2e,0.0,0.0,Lactose
GALNACASE_OGLYCAN3e,0.0,0.0,Lactose
UDPGLCURE,0.0,0.0,Lactose
XYLK,0.0,0.0,Lactose
DGC3D,0.0,0.0,Lactose
KDUI,0.0,0.0,Lactose
DDGLKr,0.0,0.0,Lactose
RBK_D,0.0,0.0,Lactose
DGC3D2,0.0,0.0,Lactose
UDPGDr,0.0,0.0,Lactose
RBK,0.0,0.0,Lactose
GND,0.6478289908078324,0.6478289908091756,Lactose
G6PBDH,-999.3521710091902,1000.0,Lactose
G6PDH2r,-999.3521710091931,1000.0,Lactose
PFK_3,0.0,0.24852202884513572,Lactose
DRBKr,0.0,0.0,Lactose
FBA3,0.0,0.24852202884513572,Lactose
RPE,0.24852202884482985,0.24852202884544175,Lactose
TALA,0.0,0.24852202884509583,Lactose
PGL,0.6478289908094332,0.6478289908177041,Lactose
PRPPS,0.15023605244534985,0.1502360524574608,Lactose
RPI,-0.3987580812810832,-0.39875808128848134,Lactose
EDA_R,0.0,0.0,Lactose
TKT1,0.24852202884482977,0.2485220288436193,Lactose
TKT2,0.0,0.0,Lactose
ALAGLN1c,0.0,0.0,Lactose
ALAGLU1c,0.0,0.0,Lactose
ALAGLY1c,0.0,0.0,Lactose
ALAHIS1c,0.0,0.0,Lactose
ALALEU1c,0.0,0.0,Lactose
ALATHR1c,0.0,0.0,Lactose
GLYASN1c,0.0,0.0,Lactose
GLYASP1c,0.0,0.0,Lactose
GLYGLN1c,0.0,0.0,Lactose
GLYGLU1c,0.0,0.0,Lactose
GLYGLYHyi,0.0,0.0,Lactose
GLYLEUHYDROc,0.0,0.0,Lactose
GLYMET1c,0.0,0.0,Lactose
GLYPHEHYi,0.0,0.0,Lactose
GLYTYR1c,0.0,0.0,Lactose
LEUGLY1c,0.0,0.0,Lactose
LEULEU1c,0.0,0.0,Lactose
METALA1c,0.0,0.0,Lactose
GLYLEUHYDROe,0.0,0.0,Lactose
LEUGLYLAPe,0.0,0.0,Lactose
LEULEULAPe,0.0,0.0,Lactose
ARGARG1c,0.0,0.0,Lactose
PHEARG1c,0.0,0.0,Lactose
AMPTASECG,0.0,0.0,Lactose
AMPTASEPG,0.0,0.0,Lactose
ALAASP1c,0.0,0.0,Lactose
AMPTASEPGe,0.0,0.0,Lactose
GLYPROPRO1e,0.0,0.0,Lactose
GLYPROPRO1c,0.0,0.0,Lactose
ALAALADe,0.0,0.0,Lactose
AMY1e,0.0,0.0,Lactose
MLTG1,0.0,0.0,Lactose
MLTG2,0.0,0.0,Lactose
MLTG3,0.0,0.0,Lactose
MLTG4,0.0,0.0,Lactose
MLTG5,0.0,0.0,Lactose
PULLe,0.0,0.0,Lactose
AMYLe,0.0,0.0,Lactose
HOMOGALASEe,0.0,0.0,Lactose
OGALURLe,0.0,0.0,Lactose
PECTIN_DEG2e,0.0,0.0,Lactose
MANA1e,0.0,0.0,Lactose
MANA2e,0.0,0.0,Lactose
MANA3e,0.0,0.0,Lactose
MANA4e,0.0,0.0,Lactose
O16G2e,0.0,0.0,Lactose
GALS3,0.0,0.0,Lactose
RAFGH,0.0,0.0,Lactose
MALT,0.0,0.0,Lactose
INULINASEe,0.0,0.0,Lactose
KESTOASEe,0.0,0.0,Lactose
KESTOPTASEe,0.0,0.0,Lactose
KESTOTTRASEe,0.0,0.0,Lactose
LEVANASE_2e,0.0,0.0,Lactose
LEVANASE_3e,0.0,0.0,Lactose
LEVANASE_4e,0.0,0.0,Lactose
OLIGOFRUASEe,0.0,0.0,Lactose
LMN2e,0.0,0.0,Lactose
LMNe,0.0,0.0,Lactose
FRUASE3,0.0,0.0,Lactose
RAFH,0.0,0.0,Lactose
DEXTRAN40e,0.0,0.0,Lactose
PECTIN_DEGe,0.0,0.0,Lactose
AMYe,0.0,0.0,Lactose
MLTG4e,0.0,0.0,Lactose
MLTG5e,0.0,0.0,Lactose
ARABASE3e,0.0,0.0,Lactose
ARABINANASEe,0.0,0.0,Lactose
PECTICGALASEe,0.0,0.0,Lactose
MALTe,0.0,0.0,Lactose
MLTG1e,0.0,0.0,Lactose
MLTG2e,0.0,0.0,Lactose
MLTG3e,0.0,0.0,Lactose
MANA4,0.0,0.0,Lactose
STYSGH,0.0,0.0,Lactose
LEVANASE_1e,0.0,0.0,Lactose
RHAMNOGALURASEe_II,0.0,0.0,Lactose
RHAMNOGALURASEe_I,0.0,0.0,Lactose
ARABINOGALASEe,0.0,0.0,Lactose
LEVANB_ABC,0.0,0.0,Lactose
SUCR,0.0,0.0,Lactose
GLUPRT,0.0490348378618882,0.04903483786194021,Lactose
PRASCSi,0.04892506172700905,0.04892506172703101,Lactose
YUMPS,0.0,0.0,Lactose
PRAGS,0.04903483786189379,0.049034837861915745,Lactose
AIRC2,0.0,0.0,Lactose
AIRC3,0.0,0.0,Lactose
GMPS2,0.02533258831766453,0.025332588317682186,Lactose
ADSS,0.055142992455767904,0.05514299245584837,Lactose
PRFGS,0.04903483786186897,0.049034837861920824,Lactose
DHORDfum,0.0,0.0,Lactose
GART,0.0,0.049034837861908806,Lactose
CTPS1,0.023307948430201553,0.02330794843067722,Lactose
CTPS2,0.0,0.0,Lactose
CBPS,0.11701799891855781,0.11701799891856078,Lactose
ADSL2r,0.04892506172700899,0.04892506172702634,Lactose
IMPC,-0.08047558077350261,-0.08047558077347353,Lactose
GARFTi,0.0,0.04903483786192657,Lactose
AIRCr,0.04892506172773005,0.04892506172703761,Lactose
PRAI,0.015327635785901133,0.015327635785916664,Lactose
PRAIS,0.04903483786185185,0.04903483786192869,Lactose
OMPDC,0.05320334317326691,0.05320334317330182,Lactose
ADSL1r,0.05514299245575093,0.05514299245582089,Lactose
IMPD,0.025332588317664526,0.02533258831769575,Lactose
AICART,0.08047558077341545,0.0804755807734909,Lactose
ORPT,-0.05320334317348406,-0.053203343173262724,Lactose
ASPCT,0.053203343173266575,0.05320334317324254,Lactose
DHORTS,-0.05320334317325029,-0.05320334317326556,Lactose
THIORDXi,0.0,0.0,Lactose
CAT,0.0,0.0,Lactose
CCP,0.0,0.0,Lactose
SPODM,0.0,0.0,Lactose
NARK,0.0,0.0,Lactose
SPMDAT1,0.0,0.0,Lactose
SPMDAT2,0.0,0.0,Lactose
NCPTRCA,0.0,0.0,Lactose
CSPMDDH,0.0,0.0,Lactose
CSPMDDC,0.0,0.0,Lactose
CHLPCTD,0.0,0.0,Lactose
SERPT,0.0,0.0,Lactose
3DSPHR,0.0,0.0,Lactose
CEPTC_BT,0.0,0.0,Lactose
CEPTE_BT,0.0,0.0,Lactose
CERS_BT,0.0,0.0,Lactose
CHOLK,0.0,0.0,Lactose
DAGK160,0.0,0.0,Lactose
PE_CER1_BTt,0.0,0.0,Lactose
PEPT160,0.0,0.0,Lactose
SPHMYLN_BTt,0.0,0.0,Lactose
SUCD1,-2.1699735084975673,-2.1699735085007106,Lactose
FRD3,0.0,0.0,Lactose
OOR2r,0.0,0.0,Lactose
OOR3r,0.0,0.0,Lactose
PPC_ppi,0.0,0.0,Lactose
PPCKr,-18.540127896051658,-15.689557508427704,Lactose
